seed,radius,trial,success,progress,start_x,end_x,terminated
3,2.5,9,0,0.04613735695101673,0.8204931114296492,0.8666304683806659,1
4,0.0,0,1,1.3698272460049747,0.7547023245479416,2.1245295705529164,0
4,0.0,1,1,1.3698272460107195,0.7547023245479416,2.124529570558661,0
4,0.0,2,1,1.3698272459942797,0.7547023245479416,2.1245295705422214,0
4,0.0,3,1,1.3698272460176961,0.7547023245479416,2.1245295705656377,0
4,0.0,4,1,1.369827246011077,0.7547023245479416,2.1245295705590186,0
4,0.0,5,1,1.3698272459868408,0.7547023245479416,2.1245295705347824,0
4,0.0,6,1,1.369827245974262,0.7547023245479416,2.1245295705222036,0
4,0.0,7,1,1.3698272460182548,0.7547023245479416,2.1245295705661964,0
4,0.0,8,1,1.3698272459930012,0.7547023245479416,2.124529570540943,0
4,0.0,9,1,1.3698272460061538,0.7547023245479416,2.1245295705540954,0
4,0.25,0,1,1.2141909092696044,0.7547023245479416,1.968893233817546,0
4,0.25,1,0,0.49730027322587333,0.7547023245479416,1.252002597773815,1
4,0.25,2,0,-0.020423180892914283,0.7547023245479416,0.7342791436550273,1
4,0.25,3,0,-0.022140369159623807,0.7547023245479416,0.7325619553883178,1
4,0.25,4,0,-0.01828401077335795,0.7547023245479416,0.7364183137745837,1
4,0.25,5,0,-0.019775078898846,0.7547023245479416,0.7349272456490956,1
4,0.25,6,0,-0.01798677452483688,0.7547023245479416,0.7367155500231047,1
4,0.25,7,0,-0.01309445317319613,0.7547023245479416,0.7416078713747455,1
4,0.25,8,0,-0.017408053135259727,0.7547023245479416,0.7372942714126819,1
4,0.25,9,0,-0.015528390560145544,0.7547023245479416,0.7391739339877961,1
4,0.5,0,0,-0.027870354151246945,0.7547023245479416,0.7268319703966947,1
4,0.5,1,0,-0.026151124453173913,0.7547023245479416,0.7285512000947677,1
4,0.5,2,0,-0.014974642274242056,0.7547023245479416,0.7397276822736996,1
4,0.5,3,0,-0.02191118895106947,0.7547023245479416,0.7327911355968721,1
4,0.5,4,0,-0.023180417825871436,0.7547023245479416,0.7315219067220702,1
4,0.5,5,0,-0.009058825775084545,0.7547023245479416,0.7456434987728571,1
4,0.5,6,0,-0.014988364395995157,0.7547023245479416,0.7397139601519465,1
4,0.5,7,0,-0.012523921936157922,0.7547023245479416,0.7421784026117837,1
4,0.5,8,0,-0.009902042012267964,0.7547023245479416,0.7448002825356737,1
4,0.5,9,0,-0.011621772855523904,0.7547023245479416,0.7430805516924177,1
4,0.8,0,0,-0.039560148213707125,0.7547023245479416,0.7151421763342345,1
4,0.8,1,0,-0.01164753648089345,0.7547023245479416,0.7430547880670482,1
4,0.8,2,0,-0.00811966114113083,0.7547023245479416,0.7465826634068108,1
4,0.8,3,0,-0.017965581349008275,0.7547023245479416,0.7367367431989333,1
4,0.8,4,0,-0.0023714144900461864,0.7547023245479416,0.7523309100578954,1
4,0.8,5,0,-0.033879596257274214,0.7547023245479416,0.7208227282906674,1
4,0.8,6,0,-0.00196723135702781,0.7547023245479416,0.7527350931909138,1
4,0.8,7,0,-0.024712111287144012,0.7547023245479416,0.7299902132607976,1
4,0.8,8,0,-0.008409861428057441,0.7547023245479416,0.7462924631198842,1
4,0.8,9,0,-0.01272352963055734,0.7547023245479416,0.7419787949173843,1
4,1.1,0,0,0.015081448852737545,0.7547023245479416,0.7697837734006792,1
4,1.1,1,0,0.02295842352117483,0.7547023245479416,0.7776607480691164,1
4,1.1,2,0,-0.055179177314541805,0.7547023245479416,0.6995231472333998,1
4,1.1,3,0,-0.005908051983236184,0.7547023245479416,0.7487942725647054,1
4,1.1,4,0,-0.027226061937283275,0.7547023245479416,0.7274762626106583,1
4,1.1,5,0,0.003863311381406498,0.7547023245479416,0.7585656359293481,1
4,1.1,6,0,-0.01312043790215589,0.7547023245479416,0.7415818866457857,1
4,1.1,7,0,-0.03257581136502585,0.7547023245479416,0.7221265131829158,1
4,1.1,8,0,0.0315356235947567,0.7547023245479416,0.7862379481426983,1
4,1.1,9,0,-0.001316866058050703,0.7547023245479416,0.7533854584898909,1
4,1.5,0,0,-0.054147558005882224,0.7547023245479416,0.7005547665420594,1
4,1.5,1,0,-0.006734520034773928,0.7547023245479416,0.7479678045131677,1
4,1.5,2,0,-0.006925201379699875,0.7547023245479416,0.7477771231682417,1
4,1.5,3,0,0.008348488342355465,0.7547023245479416,0.7630508128902971,1
4,1.5,4,0,-0.025570314709463582,0.7547023245479416,0.729132009838478,1
4,1.5,5,0,-0.032690423436753546,0.7547023245479416,0.7220119011111881,1
4,1.5,6,0,-0.019213314790448188,0.7547023245479416,0.7354890097574934,1
4,1.5,7,0,0.016646997125819296,0.7547023245479416,0.7713493216737609,1
4,1.5,8,0,-0.008541582524311808,0.7547023245479416,0.7461607420236298,1
4,1.5,9,0,-0.0035860324459474624,0.7547023245479416,0.7511162921019942,1
4,2.0,0,0,-0.030983684082565244,0.7547023245479416,0.7237186404653764,1
4,2.0,1,0,-0.007678233368946685,0.7547023245479416,0.7470240911789949,1
4,2.0,2,0,-0.05532043167585454,0.7547023245479416,0.6993818928720871,1
4,2.0,3,0,0.02914929733728555,0.7547023245479416,0.7838516218852272,1
4,2.0,4,0,-0.010195636517527196,0.7547023245479416,0.7445066880304144,1
4,2.0,5,0,-0.03534384276334157,0.7547023245479416,0.7193584817846,1
4,2.0,6,0,-0.027309053864598032,0.7547023245479416,0.7273932706833436,1
4,2.0,7,0,0.01596379694205785,0.7547023245479416,0.7706661214899995,1
4,2.0,8,0,-0.0739290044116303,0.7547023245479416,0.6807733201363113,1
4,2.0,9,0,0.03818105202968891,0.7547023245479416,0.7928833765776305,1
4,2.5,0,0,0.005147693109843532,0.7547023245479416,0.7598500176577851,1
4,2.5,1,0,-0.06768180512009181,0.7547023245479416,0.6870205194278498,1
4,2.5,2,0,0.007049061256700684,0.7547023245479416,0.7617513858046423,1
4,2.5,3,0,-0.027301257633128073,0.7547023245479416,0.7274010669148135,1
4,2.5,4,0,0.014864529571113838,0.7547023245479416,0.7695668541190555,1
4,2.5,5,0,0.07448531701382255,0.7547023245479416,0.8291876415617642,1
4,2.5,6,0,0.026264291788477334,0.7547023245479416,0.780966616336419,1
4,2.5,7,0,-0.028529730505244655,0.7547023245479416,0.726172594042697,1
4,2.5,8,0,0.03262626933511714,0.7547023245479416,0.7873285938830588,1
4,2.5,9,0,0.015316352658749421,0.7547023245479416,0.770018677206691,1
5,0.0,0,1,1.2682068960412236,0.871238841773479,2.1394457378147025,0
5,0.0,1,1,1.2682068960419999,0.871238841773479,2.1394457378154788,0
5,0.0,2,1,1.2682068960430537,0.871238841773479,2.1394457378165326,0
5,0.0,3,1,1.26820689604128,0.871238841773479,2.139445737814759,0
5,0.0,4,1,1.268206896041657,0.871238841773479,2.139445737815136,0
5,0.0,5,1,1.2682068960442905,0.871238841773479,2.1394457378177694,0
5,0.0,6,1,1.2682068960424937,0.871238841773479,2.1394457378159726,0
5,0.0,7,1,1.268206896039973,0.871238841773479,2.139445737813452,0
5,0.0,8,1,1.2682068960396875,0.871238841773479,2.1394457378131664,0
5,0.0,9,1,1.2682068960392479,0.871238841773479,2.1394457378127267,0
5,0.25,0,1,1.3176430674197173,0.871238841773479,2.188881909193196,0
5,0.25,1,0,0.6149530888012823,0.871238841773479,1.4861919305747613,1
5,0.25,2,0,-0.024950329276231864,0.871238841773479,0.8462885124972471,1
5,0.25,3,0,-0.023960128646411727,0.871238841773479,0.8472787131270673,1
5,0.25,4,0,-0.02675082577363963,0.871238841773479,0.8444880159998394,1
5,0.25,5,0,-0.02180894290370805,0.871238841773479,0.8494298988697709,1
5,0.25,6,0,-0.02844129784070759,0.871238841773479,0.8427975439327714,1
5,0.25,7,0,-0.02660115276948649,0.871238841773479,0.8446376890039925,1
5,0.25,8,0,-0.020906629003244803,0.871238841773479,0.8503322127702342,1
5,0.25,9,0,-0.023840817166259964,0.871238841773479,0.847398024607219,1
5,0.5,0,0,-0.02500634514777844,0.871238841773479,0.8462324966257005,1
5,0.5,1,0,-0.027624353431628168,0.871238841773479,0.8436144883418508,1
5,0.5,2,0,-0.015155048958032324,0.871238841773479,0.8560837928154467,1
5,0.5,3,0,-0.020975773540341636,0.871238841773479,0.8502630682331374,1
5,0.5,4,0,-0.012285609711030987,0.871238841773479,0.858953232062448,1
5,0.5,5,0,-0.025997692679286644,0.871238841773479,0.8452411490941923,1
5,0.5,6,0,-0.035387775112348474,0.871238841773479,0.8358510666611305,1
5,0.5,7,0,-0.025673505226082916,0.871238841773479,0.8455653365473961,1
5,0.5,8,0,-0.014276527224393987,0.871238841773479,0.856962314549085,1
5,0.5,9,0,-0.026111745127458064,0.871238841773479,0.8451270966460209,1
5,0.8,0,0,-0.033750181465110995,0.871238841773479,0.837488660308368,1
5,0.8,1,0,-0.026463033938812552,0.871238841773479,0.8447758078346664,1
5,0.8,2,0,-0.0191627416474488,0.871238841773479,0.8520761001260302,1
5,0.8,3,0,-0.02490188984375863,0.871238841773479,0.8463369519297204,1
5,0.8,4,0,-0.01940423023327409,0.871238841773479,0.8518346115402049,1
5,0.8,5,0,-0.013992206237671168,0.871238841773479,0.8572466355358078,1
5,0.8,6,0,-0.02063829685238905,0.871238841773479,0.8506005449210899,1
5,0.8,7,0,-0.03017536621673711,0.871238841773479,0.8410634755567419,1
5,0.8,8,0,-0.0254981843002281,0.871238841773479,0.8457406574732509,1
5,0.8,9,0,-0.004061313714465942,0.871238841773479,0.867177528059013,1
5,1.1,0,0,-0.024842210740036896,0.871238841773479,0.8463966310334421,1
5,1.1,1,0,-0.03448721537765009,0.871238841773479,0.8367516263958289,1
5,1.1,2,0,-0.003052005248874723,0.871238841773479,0.8681868365246043,1
5,1.1,3,0,0.00025054792657341896,0.871238841773479,0.8714893897000524,1
5,1.1,4,0,-0.01861142778289404,0.871238841773479,0.852627413990585,1
5,1.1,5,0,-0.04436531900248808,0.871238841773479,0.8268735227709909,1
5,1.1,6,0,0.007178183573207431,0.871238841773479,0.8784170253466864,1
5,1.1,7,0,-0.0216247292976961,0.871238841773479,0.8496141124757829,1
5,1.1,8,0,-0.009150126279312332,0.871238841773479,0.8620887154941667,1
5,1.1,9,0,-0.012582083546350264,0.871238841773479,0.8586567582271287,1
5,1.5,0,0,-0.01779650325894,0.871238841773479,0.853442338514539,1
5,1.5,1,0,0.011422532576273459,0.871238841773479,0.8826613743497524,1
5,1.5,2,0,0.012834320906490282,0.871238841773479,0.8840731626799693,1
5,1.5,3,0,-0.03635576887448999,0.871238841773479,0.834883072898989,1
5,1.5,4,0,-0.034345202980816,0.871238841773479,0.836893638792663,1
5,1.5,5,0,0.006329948977132904,0.871238841773479,0.8775687907506119,1
5,1.5,6,0,-0.022618804804638404,0.871238841773479,0.8486200369688406,1
5,1.5,7,0,-0.006029906411822883,0.871238841773479,0.8652089353616561,1
5,1.5,8,0,-0.0069183933290990485,0.871238841773479,0.8643204484443799,1
5,1.5,9,0,-0.023564489558228652,0.871238841773479,0.8476743522152503,1
5,2.0,0,0,-0.03139298795759571,0.871238841773479,0.8398458538158833,1
5,2.0,1,0,-0.013776067401380265,0.871238841773479,0.8574627743720987,1
5,2.0,2,0,0.02847261728248429,0.871238841773479,0.8997114590559633,1
5,2.0,3,0,-0.016741679381402585,0.871238841773479,0.8544971623920764,1
5,2.0,4,0,-0.02221755383710844,0.871238841773479,0.8490212879363706,1
5,2.0,5,0,0.009818480947580754,0.871238841773479,0.8810573227210597,1
5,2.0,6,0,0.0062679097905110615,0.871238841773479,0.87750675156399,1
5,2.0,7,0,0.021194063795049956,0.871238841773479,0.892432905568529,1
5,2.0,8,0,0.0012522286530588511,0.871238841773479,0.8724910704265378,1
5,2.0,9,0,2.6385787975313768e-05,0.871238841773479,0.8712652275614543,1
5,2.5,0,0,0.027496809766571095,0.871238841773479,0.8987356515400501,1
5,2.5,1,0,-0.023924071720730966,0.871238841773479,0.847314770052748,1
5,2.5,2,0,-0.020376977634002258,0.871238841773479,0.8508618641394767,1
5,2.5,3,0,0.024641978712252266,0.871238841773479,0.8958808204857313,1
5,2.5,4,0,-0.007531291788241745,0.871238841773479,0.8637075499852372,1
5,2.5,5,0,0.06635665952850556,0.871238841773479,0.9375955013019845,1
5,2.5,6,0,0.011659260471029609,0.871238841773479,0.8828981022445086,1
5,2.5,7,0,-0.03556677147469289,0.871238841773479,0.8356720702987861,1
5,2.5,8,0,0.028057644827858663,0.871238841773479,0.8992964866013377,1
5,2.5,9,0,-0.06463338426844467,0.871238841773479,0.8066054575050343,1
6,0.0,0,1,1.32349997688814,0.7244683485102092,2.047968325398349,0
6,0.0,1,1,1.3234999774723428,0.7244683485102092,2.047968325982552,0
6,0.0,2,1,1.3234999766063489,0.7244683485102092,2.047968325116558,0
6,0.0,3,1,1.323499976513032,0.7244683485102092,2.047968325023241,0
6,0.0,4,1,1.3234999768739633,0.7244683485102092,2.0479683253841725,0
6,0.0,5,1,1.3234999772729108,0.7244683485102092,2.04796832578312,0
6,0.0,6,1,1.3234999772997458,0.7244683485102092,2.047968325809955,0
6,0.0,7,1,1.3234999770573992,0.7244683485102092,2.0479683255676084,0
6,0.0,8,1,1.3234999769205358,0.7244683485102092,2.047968325430745,0
6,0.0,9,1,1.3234999774499243,0.7244683485102092,2.0479683259601336,0
6,0.25,0,1,1.1897820127366772,0.7244683485102092,1.9142503612468864,0
6,0.25,1,0,0.5199604850012889,0.7244683485102092,1.2444288335114981,1
6,0.25,2,0,-0.023844808863187628,0.7244683485102092,0.7006235396470216,1
6,0.25,3,0,-0.019297657282463243,0.7244683485102092,0.705170691227746,1
6,0.25,4,0,-0.02236597959594855,0.7244683485102092,0.7021023689142607,1
6,0.25,5,0,-0.026690466804602186,0.7244683485102092,0.6977778817056071,1
6,0.25,6,0,-0.026213141613614876,0.7244683485102092,0.6982552068965944,1
6,0.25,7,0,-0.0140621654770835,0.7244683485102092,0.7104061830331257,1
6,0.25,8,0,-0.01714675546052491,0.7244683485102092,0.7073215930496843,1
6,0.25,9,0,-0.02714790741802353,0.7244683485102092,0.6973204410921857,1
6,0.5,0,0,-0.03172165183837772,0.7244683485102092,0.6927466966718315,1
6,0.5,1,0,-0.013931510685314508,0.7244683485102092,0.7105368378248947,1
6,0.5,2,0,-0.017570946974609813,0.7244683485102092,0.7068974015355994,1
6,0.5,3,0,-0.017945079566567435,0.7244683485102092,0.7065232689436418,1
6,0.5,4,0,-0.012857426659676152,0.7244683485102092,0.7116109218505331,1
6,0.5,5,0,-0.025712989220457727,0.7244683485102092,0.6987553592897515,1
6,0.5,6,0,-0.019463833664334906,0.7244683485102092,0.7050045148458743,1
6,0.5,7,0,-0.01938650233809458,0.7244683485102092,0.7050818461721147,1
6,0.5,8,0,-0.017520705413922033,0.7244683485102092,0.7069476430962872,1
6,0.5,9,0,-0.021418774580989508,0.7244683485102092,0.7030495739292197,1
6,0.8,0,0,-0.008120961686867156,0.7244683485102092,0.7163473868233421,1
6,0.8,1,0,-0.005359122656005466,0.7244683485102092,0.7191092258542038,1
6,0.8,2,0,-0.011637783391138301,0.7244683485102092,0.712830565119071,1
6,0.8,3,0,-0.025825995557443027,0.7244683485102092,0.6986423529527662,1
6,0.8,4,0,0.0012143859709974336,0.7244683485102092,0.7256827344812067,1
6,0.8,5,0,-0.020502257305823335,0.7244683485102092,0.7039660912043859,1
6,0.8,6,0,-0.020626162140334636,0.7244683485102092,0.7038421863698746,1
6,0.8,7,0,-0.004844050470595995,0.7244683485102092,0.7196242980396133,1
6,0.8,8,0,-0.007879485141181974,0.7244683485102092,0.7165888633690273,1
6,0.8,9,0,-0.022067073117712055,0.7244683485102092,0.7024012753924972,1
6,1.1,0,0,-0.024141165346308724,0.7244683485102092,0.7003271831639005,1
6,1.1,1,0,0.007636243093993578,0.7244683485102092,0.7321045916042028,1
6,1.1,2,0,-0.018685087913356657,0.7244683485102092,0.7057832605968526,1
6,1.1,3,0,-0.01795984053270716,0.7244683485102092,0.7065085079775021,1
6,1.1,4,0,-0.025966654475449547,0.7244683485102092,0.6985016940347597,1
6,1.1,5,0,-0.023425723322732073,0.7244683485102092,0.7010426251874772,1
6,1.1,6,0,0.0017467013133707354,0.7244683485102092,0.72621504982358,1
6,1.1,7,0,-0.024762944481789062,0.7244683485102092,0.6997054040284202,1
6,1.1,8,0,-0.007015220287158397,0.7244683485102092,0.7174531282230509,1
6,1.1,9,0,-0.01868143360187735,0.7244683485102092,0.7057869149083319,1
6,1.5,0,0,-0.07837359558161305,0.7244683485102092,0.6460947529285962,1
6,1.5,1,0,-0.022241767981443727,0.7244683485102092,0.7022265805287655,1
6,1.5,2,0,-0.025890683162951955,0.7244683485102092,0.6985776653472573,1
6,1.5,3,0,-0.04418487214850042,0.7244683485102092,0.6802834763617088,1
6,1.5,4,0,-0.032357742680021895,0.7244683485102092,0.6921106058301874,1
6,1.5,5,0,-0.0013615035481603366,0.7244683485102092,0.7231068449620489,1
6,1.5,6,0,-0.026076137387039622,0.7244683485102092,0.6983922111231696,1
6,1.5,7,0,0.021192870514984308,0.7244683485102092,0.7456612190251936,1
6,1.5,8,0,-0.033254077464906606,0.7244683485102092,0.6912142710453026,1
6,1.5,9,0,-0.025815214451390567,0.7244683485102092,0.6986531340588187,1
6,2.0,0,0,-0.009640999249688087,0.7244683485102092,0.7148273492605212,1
6,2.0,1,0,-0.028221071113831986,0.7244683485102092,0.6962472773963773,1
6,2.0,2,0,0.01656021218710091,0.7244683485102092,0.7410285606973102,1
6,2.0,3,0,-0.03281839923069929,0.7244683485102092,0.69164994927951,1
6,2.0,4,0,-0.003353741465537019,0.7244683485102092,0.7211146070446722,1
6,2.0,5,0,0.0498242127295353,0.7244683485102092,0.7742925612397445,1
6,2.0,6,0,-0.009808750350192241,0.7244683485102092,0.714659598160017,1
6,2.0,7,0,-0.05122898597698622,0.7244683485102092,0.673239362533223,1
6,2.0,8,0,-0.05184647348253357,0.7244683485102092,0.6726218750276757,1
6,2.0,9,0,-0.030083666506199425,0.7244683485102092,0.6943846820040098,1
6,2.5,0,0,-0.02823054889539478,0.7244683485102092,0.6962377996148145,1
6,2.5,1,0,0.042317128613747146,0.7244683485102092,0.7667854771239564,1
6,2.5,2,0,-0.042972542818413006,0.7244683485102092,0.6814958056917962,1
6,2.5,3,0,0.009617731726950796,0.7244683485102092,0.73408608023716,1
6,2.5,4,0,-0.06544966346063841,0.7244683485102092,0.6590186850495708,1
6,2.5,5,0,-0.030979070588244118,0.7244683485102092,0.6934892779219651,1
6,2.5,6,0,0.012189720094182954,0.7244683485102092,0.7366580686043922,1
6,2.5,7,0,-0.0028168689470241537,0.7244683485102092,0.7216514795631851,1
6,2.5,8,0,-0.007253179754137085,0.7244683485102092,0.7172151687560722,1
6,2.5,9,0,-0.023672973303627387,0.7244683485102092,0.7007953752065819,1
7,0.0,0,1,1.3269764858707902,0.6557486209490442,1.9827251068198344,0
7,0.0,1,1,1.326976485996205,0.6557486209490442,1.9827251069452492,0
7,0.0,2,1,1.3269764856912383,0.6557486209490442,1.9827251066402825,0
7,0.0,3,1,1.3269764858599424,0.6557486209490442,1.9827251068089866,0
7,0.0,4,1,1.3269764857290973,0.6557486209490442,1.9827251066781415,0
7,0.0,5,1,1.326976485743388,0.6557486209490442,1.982725106692432,0
7,0.0,6,1,1.3269764859654303,0.6557486209490442,1.9827251069144745,0
7,0.0,7,1,1.326976485969225,0.6557486209490442,1.9827251069182692,0
7,0.0,8,1,1.326976485781623,0.6557486209490442,1.9827251067306673,0
7,0.0,9,1,1.3269764858898259,0.6557486209490442,1.98272510683887,0
7,0.25,0,1,1.2718140224067356,0.6557486209490442,1.9275626433557798,0
7,0.25,1,0,0.5612583234702302,0.6557486209490442,1.2170069444192744,1
7,0.25,2,0,-0.023463783987243025,0.6557486209490442,0.6322848369618012,1
7,0.25,3,0,-0.022289907653871843,0.6557486209490442,0.6334587132951723,1
7,0.25,4,0,-0.0286915587358475,0.6557486209490442,0.6270570622131967,1
7,0.25,5,0,-0.018546790911612376,0.6557486209490442,0.6372018300374318,1
7,0.25,6,0,-0.022292146852615158,0.6557486209490442,0.633456474096429,1
7,0.25,7,0,-0.018094100205108377,0.6557486209490442,0.6376545207439358,1
7,0.25,8,0,-0.024793314717624915,0.6557486209490442,0.6309553062314193,1
7,0.25,9,0,-0.020209270721852857,0.6557486209490442,0.6355393502271913,1
7,0.5,0,0,-0.018323373051699843,0.6557486209490442,0.6374252478973443,1
7,0.5,1,0,-0.029311083551479933,0.6557486209490442,0.6264375373975642,1
7,0.5,2,0,-0.02048891367986505,0.6557486209490442,0.6352597072691791,1
7,0.5,3,0,-0.017019631492559473,0.6557486209490442,0.6387289894564847,1
7,0.5,4,0,-0.027990556099776742,0.6557486209490442,0.6277580648492674,1
7,0.5,5,0,-0.015998731009913003,0.6557486209490442,0.6397498899391312,1
7,0.5,6,0,-0.03403215877345478,0.6557486209490442,0.6217164621755894,1
7,0.5,7,0,-0.024063663555267567,0.6557486209490442,0.6316849573937766,1
7,0.5,8,0,-0.01867052196221264,0.6557486209490442,0.6370780989868315,1
7,0.5,9,0,-0.023358579415809433,0.6557486209490442,0.6323900415332347,1
7,0.8,0,0,-0.03138738496004745,0.6557486209490442,0.6243612359889967,1
7,0.8,1,0,-0.013457498384396471,0.6557486209490442,0.6422911225646477,1
7,0.8,2,0,-0.02600030475495363,0.6557486209490442,0.6297483161940906,1
7,0.8,3,0,-0.02735587009917384,0.6557486209490442,0.6283927508498703,1
7,0.8,4,0,-0.011754349875493286,0.6557486209490442,0.6439942710735509,1
7,0.8,5,0,-0.015545406354766977,0.6557486209490442,0.6402032145942772,1
7,0.8,6,0,-0.020829518566392147,0.6557486209490442,0.634919102382652,1
7,0.8,7,0,-0.029770765507855068,0.6557486209490442,0.6259778554411891,1
7,0.8,8,0,-0.038760857821017236,0.6557486209490442,0.616987763128027,1
7,0.8,9,0,-0.01669308570379513,0.6557486209490442,0.639055535245249,1
7,1.1,0,0,0.0012262864002223761,0.6557486209490442,0.6569749073492666,1
7,1.1,1,0,-0.014922830842893031,0.6557486209490442,0.6408257901061511,1
7,1.1,2,0,-0.014019152037175409,0.6557486209490442,0.6417294689118688,1
7,1.1,3,0,0.013296836257174705,0.6557486209490442,0.6690454572062189,1
7,1.1,4,0,-0.02835989118578819,0.6557486209490442,0.627388729763256,1
7,1.1,5,0,-0.013891912628188563,0.6557486209490442,0.6418567083208556,1
7,1.1,6,0,-0.012326547345996586,0.6557486209490442,0.6434220736030476,1
7,1.1,7,0,-0.01779389929565689,0.6557486209490442,0.6379547216533873,1
7,1.1,8,0,-0.008744808763574086,0.6557486209490442,0.6470038121854701,1
7,1.1,9,0,-0.0331215766705486,0.6557486209490442,0.6226270442784956,1
7,1.5,0,0,-0.006642358711115404,0.6557486209490442,0.6491062622379288,1
7,1.5,1,0,-0.022253938816011343,0.6557486209490442,0.6334946821330328,1
7,1.5,2,0,0.013968297448413991,0.6557486209490442,0.6697169183974582,1
7,1.5,3,0,0.04613551315845754,0.6557486209490442,0.7018841341075017,1
7,1.5,4,0,-0.00162726267014357,0.6557486209490442,0.6541213582789006,1
7,1.5,5,0,-0.025542370084688848,0.6557486209490442,0.6302062508643553,1
7,1.5,6,0,-0.03981181669033329,0.6557486209490442,0.6159368042587109,1
7,1.5,7,0,0.04449247419022717,0.6557486209490442,0.7002410951392714,1
7,1.5,8,0,-0.036223765567237276,0.6557486209490442,0.6195248553818069,1
7,1.5,9,0,-0.02777415310695086,0.6557486209490442,0.6279744678420933,1
7,2.0,0,0,-0.015543560008664192,0.6557486209490442,0.64020506094038,1
7,2.0,1,0,0.06446781259503032,0.6557486209490442,0.7202164335440745,1
7,2.0,2,0,0.03899008334339693,0.6557486209490442,0.6947387042924411,1
7,2.0,3,0,-0.05393590294121153,0.6557486209490442,0.6018127180078326,1
7,2.0,4,0,0.04708173204253885,0.6557486209490442,0.702830352991583,1
7,2.0,5,0,-0.005193936530412113,0.6557486209490442,0.6505546844186321,1
7,2.0,6,0,0.0765073757410174,0.6557486209490442,0.7322559966900616,1
7,2.0,7,0,-0.057321668868418274,0.6557486209490442,0.5984269520806259,1
7,2.0,8,0,0.03609844403084217,0.6557486209490442,0.6918470649798864,1
7,2.0,9,0,-0.02218182749063058,0.6557486209490442,0.6335667934584136,1
7,2.5,0,0,-0.023848542676303874,0.6557486209490442,0.6319000782727403,1
7,2.5,1,0,-0.004039173044665945,0.6557486209490442,0.6517094479043782,1
7,2.5,2,0,-0.04209554180246644,0.6557486209490442,0.6136530791465777,1
7,2.5,3,0,-0.0077731482160785514,0.6557486209490442,0.6479754727329656,1
7,2.5,4,0,-0.008576519363591162,0.6557486209490442,0.647172101585453,1
7,2.5,5,0,-0.019383124005595498,0.6557486209490442,0.6363654969434487,1
7,2.5,6,0,-0.07848591518545489,0.6557486209490442,0.5772627057635893,1
7,2.5,7,0,-0.04144093458042042,0.6557486209490442,0.6143076863686238,1
7,2.5,8,0,0.004299008895484624,0.6557486209490442,0.6600476298445288,1
7,2.5,9,0,-0.0025353766978014614,0.6557486209490442,0.6532132442512427,1
8,0.0,0,1,1.2679843108654292,0.7245311244098726,1.9925154352753016,0
