seed,radius,trial,success,progress,start_x,end_x
4,0.0,0,1,0.2030444227969519,-0.21149971837907725,-0.008455295582125346
4,0.0,1,1,0.2030444227969519,-0.21149971837907725,-0.008455295582125346
4,0.0,2,1,0.2030444227969519,-0.21149971837907725,-0.008455295582125346
4,0.0,3,1,0.2030444227969519,-0.21149971837907725,-0.008455295582125346
4,0.0,4,1,0.2030444227969519,-0.21149971837907725,-0.008455295582125346
4,0.0,5,1,0.2030444227969519,-0.21149971837907725,-0.008455295582125346
4,0.0,6,1,0.2030444227969519,-0.21149971837907725,-0.008455295582125346
4,0.0,7,0,0.11831677811018315,-0.21149971837907725,-0.0931829402688941
4,0.0,8,0,0.016872783643137046,-0.21149971837907725,-0.1946269347359402
4,0.0,9,0,0.016872783643137046,-0.21149971837907725,-0.1946269347359402
4,0.25,0,0,0.016454052065898644,-0.21149971837907725,-0.1950456663131786
4,0.25,1,0,0.016210666585137534,-0.21149971837907725,-0.1952890517939397
4,0.25,2,0,0.015008509815010895,-0.21149971837907725,-0.19649120856406635
4,0.25,3,0,0.014985526672989358,-0.21149971837907725,-0.1965141917060879
4,0.25,4,0,0.01766847938945862,-0.21149971837907725,-0.19383123898961863
4,0.25,5,0,0.0163789020292075,-0.21149971837907725,-0.19512081634986975
4,0.25,6,0,0.016488116101827544,-0.21149971837907725,-0.1950116022772497
4,0.25,7,0,0.016632107240894006,-0.21149971837907725,-0.19486761113818324
4,0.25,8,0,0.0193915309738181,-0.21149971837907725,-0.19210818740525915
4,0.25,9,0,0.019734037021982787,-0.21149971837907725,-0.19176568135709446
4,0.5,0,0,0.016079918679677757,-0.21149971837907725,-0.1954197996993995
4,0.5,1,0,0.015549617894018791,-0.21149971837907725,-0.19595010048505845
4,0.5,2,0,0.013169344736722127,-0.21149971837907725,-0.19833037364235512
4,0.5,3,0,0.01309317061125656,-0.21149971837907725,-0.19840654776782068
4,0.5,4,0,0.018478888924108483,-0.21149971837907725,-0.19302082945496876
4,0.5,5,0,0.01588245769590932,-0.21149971837907725,-0.19561726068316793
4,0.5,6,0,0.016099871446022374,-0.21149971837907725,-0.19539984693305487
4,0.5,7,0,0.016401061132560513,-0.21149971837907725,-0.19509865724651673
4,0.5,8,0,0.02190847234858012,-0.21149971837907725,-0.18959124603049712
4,0.5,9,0,0.02259548483517848,-0.21149971837907725,-0.18890423354389876
4,0.75,0,0,0.01572160075082027,-0.21149971837907725,-0.19577811762825698
4,0.75,1,0,0.014919786365696769,-0.21149971837907725,-0.19657993201338048
4,0.75,2,0,0.011309693996754994,-0.21149971837907725,-0.20019002438232225
4,0.75,3,0,0.011189772052246805,-0.21149971837907725,-0.20030994632683044
4,0.75,4,0,0.01930518359760161,-0.21149971837907725,-0.19219453478147563
4,0.75,5,0,0.015381955090405297,-0.21149971837907725,-0.19611776328867195
4,0.75,6,0,0.01570737612158629,-0.21149971837907725,-0.19579234225749095
4,0.75,7,0,0.01618115702198944,-0.21149971837907725,-0.1953185613570878
4,0.75,8,0,0.02442329788621994,-0.21149971837907725,-0.1870764204928573
4,0.75,9,0,0.025462369894603043,-0.21149971837907725,-0.1860373484844742
4,1.0,0,0,0.015361324153216283,-0.21149971837907725,-0.19613839422586096
4,1.0,1,0,0.014323146219047483,-0.21149971837907725,-0.19717657216002976
4,1.0,2,0,0.009429511753041048,-0.21149971837907725,-0.2020702066260362
4,1.0,3,0,0.00927002115892775,-0.21149971837907725,-0.2022296972201495
4,1.0,4,0,0.020149315224851472,-0.21149971837907725,-0.19135040315422577
4,1.0,5,0,0.01487569465551114,-0.21149971837907725,-0.1966240237235661
4,1.0,6,0,0.015310065505266784,-0.21149971837907725,-0.19618965287381046
4,1.0,7,0,0.015970139160934316,-0.21149971837907725,-0.19552957921814293
4,1.0,8,0,0.026935228874117895,-0.21149971837907725,-0.18456448950495935
4,1.0,9,0,0.028339913333096156,-0.21149971837907725,-0.1831598050459811
4,1.25,0,0,0.014999717396889656,-0.21149971837907725,-0.1965000009821876
4,1.25,1,0,0.013760282868092139,-0.21149971837907725,-0.1977394355109851
4,1.25,2,0,0.007543348292664204,-0.21149971837907725,-0.20395637008641304
4,1.25,3,0,0.007334509383629728,-0.21149971837907725,-0.20416520899544752
4,1.25,4,0,0.021007493541708305,-0.21149971837907725,-0.19049222483736894
4,1.25,5,0,0.014361852612582854,-0.21149971837907725,-0.1971378657664944
4,1.25,6,0,0.01490745595830098,-0.21149971837907725,-0.19659226242077626
4,1.25,7,0,0.015761767174334196,-0.21149971837907725,-0.19573795120474305
4,1.25,8,0,0.02944309392389402,-0.21149971837907725,-0.18205662445518322
4,1.25,9,0,0.031233244147253536,-0.21149971837907725,-0.1802664742318237
4,1.5,0,0,0.01463620611802044,-0.21149971837907725,-0.1968635122610568
4,1.5,1,0,0.013230515402835513,-0.21149971837907725,-0.19826920297624173
4,1.5,2,0,0.005666298160459826,-0.21149971837907725,-0.20583342021861742
4,1.5,3,0,0.005383161353521959,-0.21149971837907725,-0.20611655702555529
4,1.5,4,0,0.02187554231740732,-0.21149971837907725,-0.18962417606166992
4,1.5,5,0,0.013838399530028994,-0.21149971837907725,-0.19766131884904825
4,1.5,6,0,0.014499135045925121,-0.21149971837907725,-0.19700058333315212
4,1.5,7,0,0.015548459091666383,-0.21149971837907725,-0.19595125928741086
4,1.5,8,0,0.03194543167246716,-0.21149971837907725,-0.17955428670661008
4,1.5,9,0,0.034147338522412196,-0.21149971837907725,-0.17735237985666505
4,2.0,0,0,0.013894586144409332,-0.21149971837907725,-0.1976051322346679
4,2.0,1,0,0.012262148299613668,-0.21149971837907725,-0.19923757007946358
4,2.0,2,0,0.0023483742869131463,-0.21149971837907725,-0.2091513440921641
4,2.0,3,0,0.0014262090621246504,-0.21149971837907725,-0.2100735093169526
4,2.0,4,0,0.023608585044660096,-0.21149971837907725,-0.18789113333441715
4,2.0,5,0,0.014022347333247004,-0.21149971837907725,-0.19747737104583024
4,2.0,6,0,0.013664064771402917,-0.21149971837907725,-0.19783565360767433
4,2.0,7,0,0.015089483237391593,-0.21149971837907725,-0.19641023514168565
4,2.0,8,0,0.036926875695903555,-0.21149971837907725,-0.1745728426831737
4,2.0,9,0,0.04005219490855347,-0.21149971837907725,-0.17144752347052378
5,0.0,0,1,0.26748069634907856,-0.13609565236379673,0.13138504398528186
5,0.0,1,1,0.26748069634907856,-0.13609565236379673,0.13138504398528186
5,0.0,2,1,0.26748069634907856,-0.13609565236379673,0.13138504398528186
5,0.0,3,1,0.26748069634907856,-0.13609565236379673,0.13138504398528186
5,0.0,4,1,0.26748069634907856,-0.13609565236379673,0.13138504398528186
5,0.0,5,1,0.26748069634907856,-0.13609565236379673,0.13138504398528186
5,0.0,6,1,0.26748069634907856,-0.13609565236379673,0.13138504398528186
5,0.0,7,1,0.15090333895832445,-0.13609565236379673,0.01480768659452772
5,0.0,8,0,0.019309057779225522,-0.13609565236379673,-0.1167865945845712
5,0.0,9,0,0.019309057779225522,-0.13609565236379673,-0.1167865945845712
5,0.25,0,0,0.021780297333906573,-0.13609565236379673,-0.11431535502989015
5,0.25,1,0,0.019680874398491477,-0.13609565236379673,-0.11641477796530525
5,0.25,2,0,0.020290888782885333,-0.13609565236379673,-0.1158047635809114
5,0.25,3,0,0.018901085414036373,-0.13609565236379673,-0.11719456694976035
5,0.25,4,0,0.018244508904926682,-0.13609565236379673,-0.11785114345887004
5,0.25,5,0,0.016694995878358918,-0.13609565236379673,-0.11940065648543781
5,0.25,6,0,0.020366571029742625,-0.13609565236379673,-0.1157290813340541
5,0.25,7,0,0.02128034563828586,-0.13609565236379673,-0.11481530672551087
5,0.25,8,0,0.017113917717787183,-0.13609565236379673,-0.11898173464600954
5,0.25,9,0,0.02039805103606769,-0.13609565236379673,-0.11569760132772904
5,0.5,0,0,0.024232302954158763,-0.13609565236379673,-0.11186334940963796
5,0.5,1,0,0.02006624281332578,-0.13609565236379673,-0.11602940955047095
5,0.5,2,0,0.021268452254561088,-0.13609565236379673,-0.11482720010923564
5,0.5,3,0,0.018485517635789817,-0.13609565236379673,-0.11761013472800691
5,0.5,4,0,0.01717760639563662,-0.13609565236379673,-0.11891804596816011
5,0.5,5,0,0.014108867788462487,-0.13609565236379673,-0.12198678457533424
5,0.5,6,0,0.021427276796164477,-0.13609565236379673,-0.11466837556763225
5,0.5,7,0,0.02323838544308439,-0.13609565236379673,-0.11285726692071234
5,0.5,8,0,0.014930333006697244,-0.13609565236379673,-0.12116531935709948
5,0.5,9,0,0.02149748749767247,-0.13609565236379673,-0.11459816486612426
5,0.75,0,0,0.026661184223311693,-0.13609565236379673,-0.10943446814048503
5,0.75,1,0,0.02046392833882782,-0.13609565236379673,-0.11563172402496891
5,0.75,2,0,0.02224639705397373,-0.13609565236379673,-0.113849255309823
5,0.75,3,0,0.018076856908647118,-0.13609565236379673,-0.11801879545514961
5,0.75,4,0,0.016111265682775044,-0.13609565236379673,-0.11998438668102168
5,0.75,5,0,0.011558919374181062,-0.13609565236379673,-0.12453673298961566
5,0.75,6,0,0.022494106710838874,-0.13609565236379673,-0.11360154565295785
5,0.75,7,0,0.025185355688727304,-0.13609565236379673,-0.11091029667506942
5,0.75,8,0,0.012777891212756798,-0.13609565236379673,-0.12331776115103993
5,0.75,9,0,0.022604442483787013,-0.13609565236379673,-0.11349120988000971
5,1.0,0,0,0.029063150179380284,-0.13609565236379673,-0.10703250218441644
5,1.0,1,0,0.020873235972992468,-0.13609565236379673,-0.11522241639080426
5,1.0,2,0,0.02323015914342899,-0.13609565236379673,-0.11286549322036774
5,1.0,3,0,0.01768303977551769,-0.13609565236379673,-0.11841261258827904
5,1.0,4,0,0.015043463318740222,-0.13609565236379673,-0.1210521890450565
5,1.0,5,0,0.009042572488914796,-0.13609565236379673,-0.12705307987488193
5,1.0,6,0,0.02356942946697177,-0.13609565236379673,-0.11252622289682496
5,1.0,7,0,0.02712343602465446,-0.13609565236379673,-0.10897221633914227
5,1.0,8,0,0.010664267262481125,-0.13609565236379673,-0.1254313851013156
5,1.0,9,0,0.02371509743729415,-0.13609565236379673,-0.11238055492650258
5,1.25,0,0,0.03143453506216347,-0.13609565236379673,-0.10466111730163326
5,1.25,1,0,0.021293968906071076,-0.13609565236379673,-0.11480168345772565
5,1.25,2,0,0.02422438578377102,-0.13609565236379673,-0.1118712665800257
5,1.25,3,0,0.0173128600765301,-0.13609565236379673,-0.11878279228726663
5,1.25,4,0,0.013961566607962342,-0.13609565236379673,-0.12213408575583438
5,1.25,5,0,0.006558352150825397,-0.13609565236379673,-0.12953730021297133
5,1.25,6,0,0.024650364681211054,-0.13609565236379673,-0.11144528768258567
5,1.25,7,0,0.029054814043757787,-0.13609565236379673,-0.10704083832003894
5,1.25,8,0,0.008584100937555877,-0.13609565236379673,-0.12751155142624085
5,1.25,9,0,0.024824599470729347,-0.13609565236379673,-0.11127105289306738
5,1.5,0,0,0.03377182334652912,-0.13609565236379673,-0.10232382901726761
5,1.5,1,0,0.021726386520094038,-0.13609565236379673,-0.11436926584370269
5,1.5,2,0,0.025205642038937603,-0.13609565236379673,-0.11089001032485912
5,1.5,3,0,0.0169535855097233,-0.13609565236379673,-0.11914206685407343
5,1.5,4,0,0.012866215082757357,-0.13609565236379673,-0.12322943728103937
5,1.5,5,0,0.004105741611892089,-0.13609565236379673,-0.13198991075190464
5,1.5,6,0,0.02573341945417898,-0.13609565236379673,-0.11036223290961775
5,1.5,7,0,0.03098168589850725,-0.13609565236379673,-0.10511396646528948
5,1.5,8,0,0.006532381600933168,-0.13609565236379673,-0.12956327076286356
5,1.5,9,0,0.02592696170610488,-0.13609565236379673,-0.11016869065769185
5,2.0,0,0,0.03833458162179244,-0.13609565236379673,-0.09776107074200428
5,2.0,1,0,0.024492526917423513,-0.13609565236379673,-0.11160312544637321
5,2.0,2,0,0.02693217896660753,-0.13609565236379673,-0.1091634733971892
5,2.0,3,0,0.016029775479871,-0.13609565236379673,-0.12006587688392573
5,2.0,4,0,0.01066400420873348,-0.13609565236379673,-0.12543164815506325
5,2.0,5,0,0.0033905355431972928,-0.13609565236379673,-0.13270511682059943
5,2.0,6,0,0.027922212557686413,-0.13609565236379673,-0.10817343980611031
5,2.0,7,0,0.034830700593344574,-0.13609565236379673,-0.10126495177045215
5,2.0,8,0,0.0025259089735338858,-0.13609565236379673,-0.13356974339026284
5,2.0,9,0,0.02808040590267656,-0.13609565236379673,-0.10801524646112017
6,0.0,0,1,0.27130999571042086,-0.21426710869225668,0.057042887018164165
6,0.0,1,1,0.27130999571042086,-0.21426710869225668,0.057042887018164165
6,0.0,2,1,0.27130999571042086,-0.21426710869225668,0.057042887018164165
6,0.0,3,1,0.27130999571042086,-0.21426710869225668,0.057042887018164165
6,0.0,4,1,0.27130999571042086,-0.21426710869225668,0.057042887018164165
6,0.0,5,1,0.27130999571042086,-0.21426710869225668,0.057042887018164165
6,0.0,6,1,0.27130999571042086,-0.21426710869225668,0.057042887018164165
6,0.0,7,1,0.15007026699831497,-0.21426710869225668,-0.06419684169394171
6,0.0,8,0,0.010025330761815832,-0.21426710869225668,-0.20424177793044085
6,0.0,9,0,0.010025330761815832,-0.21426710869225668,-0.20424177793044085
6,0.25,0,0,0.0086158698776225,-0.21426710869225668,-0.20565123881463418
6,0.25,1,0,0.011763403666520567,-0.21426710869225668,-0.2025037050257361
6,0.25,2,0,0.006915897126051562,-0.21426710869225668,-0.20735121156620512
6,0.25,3,0,0.011408365972387424,-0.21426710869225668,-0.20285874271986926
6,0.25,4,0,0.009413509154667488,-0.21426710869225668,-0.2048535995375892
6,0.25,5,0,0.008973357032082158,-0.21426710869225668,-0.20529375166017452
6,0.25,6,0,0.010002594779694063,-0.21426710869225668,-0.20426451391256262
6,0.25,7,0,0.00997956431178107,-0.21426710869225668,-0.2042875443804756
6,0.25,8,0,0.007587421240205727,-0.21426710869225668,-0.20667968745205095
6,0.25,9,0,0.010097552643141966,-0.21426710869225668,-0.20416955604911471
6,0.5,0,0,0.007206237760660705,-0.21426710869225668,-0.20706087093159598
6,0.5,1,0,0.013500442631769943,-0.21426710869225668,-0.20076666606048674
6,0.5,2,0,0.0038041501139066958,-0.21426710869225668,-0.21046295857834998
6,0.5,3,0,0.012816778348277685,-0.21426710869225668,-0.201450330343979
6,0.5,4,0,0.008776441005146463,-0.21426710869225668,-0.20549066768711022
6,0.5,5,0,0.007917671940594312,-0.21426710869225668,-0.20634943675166237
6,0.5,6,0,0.009981503182440121,-0.21426710869225668,-0.20428560550981656
6,0.5,7,0,0.009929585542238523,-0.21426710869225668,-0.20433752315001816
6,0.5,8,0,0.00516976664515173,-0.21426710869225668,-0.20909734204710495
6,0.5,9,0,0.010157511924026669,-0.21426710869225668,-0.20410959676823
6,0.75,0,0,0.005794034687938238,-0.21426710869225668,-0.20847307400431844
6,0.75,1,0,0.015240673414304684,-0.21426710869225668,-0.199026435277952
6,0.75,2,0,0.0007134884862771695,-0.21426710869225668,-0.2135536202059795
6,0.75,3,0,0.014228958825521082,-0.21426710869225668,-0.2000381498667356
6,0.75,4,0,0.008109184615555709,-0.21426710869225668,-0.20615792407670097
6,0.75,5,0,0.006859460620257052,-0.21426710869225668,-0.20740764807199963
6,0.75,6,0,0.009979040390533656,-0.21426710869225668,-0.20428806830172302
6,0.75,7,0,0.009875356563461751,-0.21426710869225668,-0.20439175212879493
6,0.75,8,0,0.0027549506597617235,-0.21426710869225668,-0.21151215803249496
6,0.75,9,0,0.01020134527501329,-0.21426710869225668,-0.2040657634172434
6,1.0,0,0,0.0043768468207072975,-0.21426710869225668,-0.20989026187154938
6,1.0,1,0,0.016985141527264935,-0.21426710869225668,-0.19728196716499175
6,1.0,2,0,-0.0023518002916978475,-0.21426710869225668,-0.21661890898395453
6,1.0,3,0,0.015613400917843634,-0.21426710869225668,-0.19865370777441305
6,1.0,4,0,0.007408731078439423,-0.21426710869225668,-0.20685837761381726
6,1.0,5,0,0.005799914559855096,-0.21426710869225668,-0.20846719413240158
6,1.0,6,0,0.009995226483919595,-0.21426710869225668,-0.20427188220833709
6,1.0,7,0,0.009817224859107354,-0.21426710869225668,-0.20444988383314933
6,1.0,8,0,0.0003126489503403329,-0.21426710869225668,-0.21395445974191635
6,1.0,9,0,0.010226894283943216,-0.21426710869225668,-0.20404021440831346
6,1.25,0,0,0.002954085089399372,-0.21426710869225668,-0.2113130236028573
6,1.25,1,0,0.01873116681765008,-0.21426710869225668,-0.1955359418746066
6,1.25,2,0,-0.005387576179694431,-0.21426710869225668,-0.2196546848719511
6,1.25,3,0,0.016968961042848035,-0.21426710869225668,-0.19729814764940865
6,1.25,4,0,0.006674078808217354,-0.21426710869225668,-0.20759302988403933
6,1.25,5,0,0.004741132910606433,-0.21426710869225668,-0.20952597578165025
6,1.25,6,0,0.010029648920506923,-0.21426710869225668,-0.20423745977174976
6,1.25,7,0,0.00975592021714497,-0.21426710869225668,-0.2045111884751117
6,1.25,8,0,-0.002158231183587489,-0.21426710869225668,-0.21642533987584417
6,1.25,9,0,0.01023675238598612,-0.21426710869225668,-0.20403035630627056
6,1.5,0,0,0.0015245232653385843,-0.21426710869225668,-0.2127425854269181
6,1.5,1,0,0.020476255655952652,-0.21426710869225668,-0.19379085303630403
6,1.5,2,0,-0.008396962823527171,-0.21426710869225668,-0.22266407151578385
6,1.5,3,0,0.0198506429078133,-0.21426710869225668,-0.19441646578444338
6,1.5,4,0,0.005937504075035127,-0.21426710869225668,-0.20832960461722155
6,1.5,5,0,0.0036849960505279944,-0.21426710869225668,-0.21058211264172869
6,1.5,6,0,0.010082113987774949,-0.21426710869225668,-0.20418499470448173
6,1.5,7,0,0.009692559873878848,-0.21426710869225668,-0.20457454881837783
6,1.5,8,0,-0.004657637710567042,-0.21426710869225668,-0.21892474640282372
6,1.5,9,0,0.010230551537711713,-0.21426710869225668,-0.20403655715454497
6,2.0,0,0,-0.0013628104123921125,-0.21426710869225668,-0.2156299191046488
6,2.0,1,0,0.023952652154271725,-0.21426710869225668,-0.19031445653798496
6,2.0,2,0,-0.014347287686864219,-0.21426710869225668,-0.2286143963791209
6,2.0,3,0,0.02849172617752299,-0.21426710869225668,-0.1857753825147337
6,2.0,4,0,0.008226043588033805,-0.21426710869225668,-0.20604106510422288
6,2.0,5,0,0.0015837490207009641,-0.21426710869225668,-0.21268335967155572
6,2.0,6,0,0.010241225451064345,-0.21426710869225668,-0.20402588324119234
6,2.0,7,0,0.009565607347061189,-0.21426710869225668,-0.2047015013451955
6,2.0,8,0,-0.009738047639423403,-0.21426710869225668,-0.22400515633168008
6,2.0,9,0,0.010169041056920042,-0.21426710869225668,-0.20409806763533664
7,0.0,0,1,0.20100171296123792,-0.14475929464294285,0.05624241831829508
7,0.0,1,1,0.20100171296123792,-0.14475929464294285,0.05624241831829508
7,0.0,2,1,0.20100171296123792,-0.14475929464294285,0.05624241831829508
7,0.0,3,1,0.20100171296123792,-0.14475929464294285,0.05624241831829508
7,0.0,4,1,0.20100171296123792,-0.14475929464294285,0.05624241831829508
7,0.0,5,1,0.20100171296123792,-0.14475929464294285,0.05624241831829508
7,0.0,6,1,0.20100171296123792,-0.14475929464294285,0.05624241831829508
7,0.0,7,0,0.13215207866267403,-0.14475929464294285,-0.012607215980268805
7,0.0,8,0,0.020931928627498028,-0.14475929464294285,-0.12382736601544482
7,0.0,9,0,0.020931928627498028,-0.14475929464294285,-0.12382736601544482
7,0.25,0,0,0.020777837552035133,-0.14475929464294285,-0.12398145709090772
7,0.25,1,0,0.0191865614764741,-0.14475929464294285,-0.12557273316646875
7,0.25,2,0,0.01857788105513103,-0.14475929464294285,-0.12618141358781182
7,0.25,3,0,0.019360917996009253,-0.14475929464294285,-0.1253983766469336
7,0.25,4,0,0.022125047153204125,-0.14475929464294285,-0.12263424748973872
7,0.25,5,0,0.017356942227483935,-0.14475929464294285,-0.1274023524154589
7,0.25,6,0,0.024016764935337734,-0.14475929464294285,-0.12074252970760511
7,0.25,7,0,0.022130561191532255,-0.14475929464294285,-0.1226287334514106
7,0.25,8,0,0.020137913168468802,-0.14475929464294285,-0.12462138147447405
7,0.25,9,0,0.02224387455451833,-0.14475929464294285,-0.12251542008842452
7,0.5,0,0,0.02061559358172066,-0.14475929464294285,-0.12414370106122219
7,0.5,1,0,0.01743022885676812,-0.14475929464294285,-0.12732906578617473
7,0.5,2,0,0.01623121076378281,-0.14475929464294285,-0.12852808387916004
7,0.5,3,0,0.01776905087092781,-0.14475929464294285,-0.12699024377201504
7,0.5,4,0,0.023315377860364292,-0.14475929464294285,-0.12144391678257856
7,0.5,5,0,0.013764940432303169,-0.14475929464294285,-0.13099435421063968
7,0.5,6,0,0.027079677562260457,-0.14475929464294285,-0.11767961708068239
7,0.5,7,0,0.023354579805632783,-0.14475929464294285,-0.12140471483731007
7,0.5,8,0,0.0193390642436804,-0.14475929464294285,-0.12542023039926245
7,0.5,9,0,0.02353630948364889,-0.14475929464294285,-0.12122298515929396
7,0.75,0,0,0.020442872460692957,-0.14475929464294285,-0.12431642218224989
7,0.75,1,0,0.015656071123767656,-0.14475929464294285,-0.1291032235191752
7,0.75,2,0,0.013906419548010224,-0.14475929464294285,-0.13085287509493262
7,0.75,3,0,0.016157829181416256,-0.14475929464294285,-0.1286014654615266
7,0.75,4,0,0.02450547726745078,-0.14475929464294285,-0.12025381737549207
7,0.75,5,0,0.010173732854464601,-0.14475929464294285,-0.13458556178847825
7,0.75,6,0,0.030113900073383826,-0.14475929464294285,-0.11464539456955902
7,0.75,7,0,0.02457398260652334,-0.14475929464294285,-0.12018531203641951
7,0.75,8,0,0.018534950659029575,-0.14475929464294285,-0.12622434398391327
7,0.75,9,0,0.024817958843273452,-0.14475929464294285,-0.1199413357996694
7,1.0,0,0,0.0202563566106468,-0.14475929464294285,-0.12450293803229605
7,1.0,1,0,0.013860655821608947,-0.14475929464294285,-0.1308986388213339
7,1.0,2,0,0.011603615224874214,-0.14475929464294285,-0.13315567941806863
7,1.0,3,0,0.014530636758216697,-0.14475929464294285,-0.13022865788472615
7,1.0,4,0,0.025695653385325506,-0.14475929464294285,-0.11906364125761734
7,1.0,5,0,0.006584391219566471,-0.14475929464294285,-0.13817490342337638
7,1.0,6,0,0.03311296469076064,-0.14475929464294285,-0.11164632995218221
7,1.0,7,0,0.025774448095327085,-0.14475929464294285,-0.11898484654761576
7,1.0,8,0,0.017725105526177398,-0.14475929464294285,-0.12703418911676545
7,1.0,9,0,0.026097271035816993,-0.14475929464294285,-0.11866202360712585
7,1.25,0,0,0.020052398007590497,-0.14475929464294285,-0.12470689663535235
7,1.25,1,0,0.01204296141521427,-0.14475929464294285,-0.13271633322772858
7,1.25,2,0,0.00932316732303004,-0.14475929464294285,-0.1354361273199128
7,1.25,3,0,0.012887676203781506,-0.14475929464294285,-0.13187161843916134
7,1.25,4,0,0.026877493307504288,-0.14475929464294285,-0.11788180133543856
7,1.25,5,0,0.0029974229155856347,-0.14475929464294285,-0.1417618717273572
7,1.25,6,0,0.0360711965059808,-0.14475929464294285,-0.10868809813696205
7,1.25,7,0,0.026963406189240438,-0.14475929464294285,-0.11779588845370241
7,1.25,8,0,0.016909025175633335,-0.14475929464294285,-0.1278502694673095
7,1.25,9,0,0.02738190752412402,-0.14475929464294285,-0.11737738711881883
7,1.5,0,0,0.01982935287552276,-0.14475929464294285,-0.12492994176742009
7,1.5,1,0,0.010199790356452881,-0.14475929464294285,-0.13455950428648997
7,1.5,2,0,0.007664537778975078,-0.14475929464294285,-0.13709475686396777
7,1.5,3,0,0.011229428535540015,-0.14475929464294285,-0.13352986610740283
7,1.5,4,0,0.028050041743729714,-0.14475929464294285,-0.11670925289921313
7,1.5,5,0,-0.0005854572690771331,-0.14475929464294285,-0.14534475191201998
7,1.5,6,0,0.03898419155803265,-0.14475929464294285,-0.1057751030849102
7,1.5,7,0,0.02814681138236659,-0.14475929464294285,-0.11661248326057626
7,1.5,8,0,0.016086168786166644,-0.14475929464294285,-0.1286731258567762
7,1.5,9,0,0.028678288627530288,-0.14475929464294285,-0.11608100601541256
7,2.0,0,0,0.019307950388661593,-0.14475929464294285,-0.12545134425428126
7,2.0,1,0,0.006426857304462907,-0.14475929464294285,-0.13833243733847994
7,2.0,2,0,0.015039063094463567,-0.14475929464294285,-0.12972023154847928
7,2.0,3,0,0.007870405443450523,-0.14475929464294285,-0.13688888919949233
7,2.0,4,0,0.030381228881038405,-0.14475929464294285,-0.11437806576190444
7,2.0,5,0,-0.007634289032941249,-0.14475929464294285,-0.1523935836758841
7,2.0,6,0,0.044665723096137463,-0.14475929464294285,-0.10009357154680538
7,2.0,7,0,0.030513849288422795,-0.14475929464294285,-0.11424544535452005
7,2.0,8,0,0.014417872629173684,-0.14475929464294285,-0.13034142201376916
7,2.0,9,0,0.03132184777124533,-0.14475929464294285,-0.11343744687169752
